team,date,elo
Belgium,2024-11-17,1792.8
France,2024-11-17,2001.2
England,2024-11-17,1953.9
Norway,2024-11-17,1737.5
Austria,2024-11-17,1804.6
Algeria,2024-11-17,1776.8
Croatia,2024-11-18,1836.4
Portugal,2024-11-18,1935.0
Scotland,2024-11-18,1693.4
Spain,2024-11-18,2121.2
Switzerland,2024-11-18,1755.5
Curaçao,2024-11-18,1572.9
Haiti,2024-11-18,1746.0
Panama,2024-11-18,1788.2
United States,2024-11-18,1808.3
New Zealand,2024-11-18,1743.8
Tunisia,2024-11-18,1687.0
Morocco,2024-11-18,1854.2
Ghana,2024-11-18,1525.6
Bosnia and Herzegovina,2024-11-19,1417.3
Netherlands,2024-11-19,1888.5
Germany,2024-11-19,1918.3
Czech Republic,2024-11-19,1687.4
Turkey,2024-11-19,1711.3
Sweden,2024-11-19,1684.6
Canada,2024-11-19,1836.1
Mexico,2024-11-19,1825.6
Paraguay,2024-11-19,1734.1
Colombia,2024-11-19,1949.0
Ecuador,2024-11-19,1894.6
Argentina,2024-11-19,2071.1
Brazil,2024-11-19,1958.5
Uruguay,2024-11-19,1927.0
Uzbekistan,2024-11-19,1802.3
Iran,2024-11-19,1910.8
Qatar,2024-11-19,1673.9
South Korea,2024-11-19,1871.9
Iraq,2024-11-19,1789.6
Jordan,2024-11-19,1748.3
Australia,2024-11-19,1804.6
Saudi Arabia,2024-11-19,1648.4
Japan,2024-11-19,1962.0
Egypt,2024-11-19,1750.4
Cape Verde,2024-11-19,1574.6
Ivory Coast,2024-11-19,1680.1
DR Congo,2024-11-19,1645.1
South Africa,2024-11-19,1707.3
Senegal,2024-11-19,1853.9
Qatar,2024-12-21,1675.0
Iraq,2024-12-22,1791.4
Saudi Arabia,2024-12-22,1630.8
Qatar,2024-12-24,1657.8
Saudi Arabia,2024-12-25,1634.8
Iraq,2024-12-25,1757.8
Qatar,2024-12-27,1655.6
Iraq,2024-12-28,1727.6
Saudi Arabia,2024-12-28,1665.0
Saudi Arabia,2024-12-31,1649.0
United States,2025-01-18,1816.2
United States,2025-01-22,1825.1
Uzbekistan,2025-01-22,1800.8
Jordan,2025-01-22,1749.8
Panama,2025-02-08,1767.8
Jordan,2025-03-14,1742.8
Tunisia,2025-03-19,1697.6
Curaçao,2025-03-19,1550.4
Canada,2025-03-20,1805.2
Mexico,2025-03-20,1856.5
United States,2025-03-20,1796.6
Panama,2025-03-20,1796.3
Croatia,2025-03-20,1871.9
France,2025-03-20,1965.6
Portugal,2025-03-20,1912.9
Germany,2025-03-20,1941.1
Netherlands,2025-03-20,1895.8
Spain,2025-03-20,2114.0
Austria,2025-03-20,1796.7
Scotland,2025-03-20,1722.1
Turkey,2025-03-20,1733.1
Belgium,2025-03-20,1757.8
Paraguay,2025-03-20,1746.8
Brazil,2025-03-20,1972.4
Colombia,2025-03-20,1935.1
Iran,2025-03-20,1918.4
Uzbekistan,2025-03-20,1803.9
Qatar,2025-03-20,1673.3
South Korea,2025-03-20,1856.8
Iraq,2025-03-20,1712.8
Jordan,2025-03-20,1752.7
Japan,2025-03-20,1966.9
Australia,2025-03-20,1811.7
Saudi Arabia,2025-03-20,1659.0
Cape Verde,2025-03-20,1577.8
Switzerland,2025-03-21,1751.2
Ecuador,2025-03-21,1901.5
Uruguay,2025-03-21,1909.6
Argentina,2025-03-21,2088.6
New Zealand,2025-03-21,1760.3
Egypt,2025-03-21,1757.1
DR Congo,2025-03-21,1647.6
South Africa,2025-03-21,1642.7
Morocco,2025-03-21,1856.1
Ivory Coast,2025-03-21,1688.2
Algeria,2025-03-21,1791.4
Ghana,2025-03-21,1536.3
Bosnia and Herzegovina,2025-03-21,1452.4
England,2025-03-21,1957.5
Haiti,2025-03-22,1751.3
Sweden,2025-03-22,1669.4
Senegal,2025-03-22,1838.9
Norway,2025-03-22,1748.2
Czech Republic,2025-03-22,1688.9
United States,2025-03-23,1771.5
Canada,2025-03-23,1830.4
Panama,2025-03-23,1779.7
Mexico,2025-03-23,1873.1
France,2025-03-23,1980.5
Croatia,2025-03-23,1857.1
Germany,2025-03-23,1930.8
Portugal,2025-03-23,1930.4
Spain,2025-03-23,2099.5
Netherlands,2025-03-23,1910.3
Belgium,2025-03-23,1784.1
Turkey,2025-03-23,1774.0
Scotland,2025-03-23,1677.6
Austria,2025-03-23,1772.8
New Zealand,2025-03-24,1775.8
Ivory Coast,2025-03-24,1694.3
Tunisia,2025-03-24,1704.4
Ghana,2025-03-24,1562.8
Bosnia and Herzegovina,2025-03-24,1458.3
England,2025-03-24,1958.1
Sweden,2025-03-25,1675.9
Switzerland,2025-03-25,1753.2
Uruguay,2025-03-25,1899.1
Colombia,2025-03-25,1921.5
Paraguay,2025-03-25,1760.4
Argentina,2025-03-25,2104.2
Brazil,2025-03-25,1956.7
Ecuador,2025-03-25,1895.2
Iran,2025-03-25,1907.4
Uzbekistan,2025-03-25,1814.9
Qatar,2025-03-25,1634.5
South Korea,2025-03-25,1846.3
Jordan,2025-03-25,1763.3
Iraq,2025-03-25,1684.1
Australia,2025-03-25,1828.6
Japan,2025-03-25,1950.4
Saudi Arabia,2025-03-25,1675.5
Egypt,2025-03-25,1760.8
DR Congo,2025-03-25,1671.3
Senegal,2025-03-25,1843.0
South Africa,2025-03-25,1663.3
Cape Verde,2025-03-25,1606.8
Morocco,2025-03-25,1859.7
Algeria,2025-03-25,1801.7
Norway,2025-03-25,1762.6
Czech Republic,2025-03-25,1690.8
Ghana,2025-05-28,1551.7
Cape Verde,2025-05-29,1606.3
Saudi Arabia,2025-05-30,1690.0
Jordan,2025-05-30,1748.8
Ghana,2025-05-31,1583.1
Tunisia,2025-06-02,1712.6
Cape Verde,2025-06-03,1623.0
Germany,2025-06-04,1905.2
Portugal,2025-06-04,1956.0
Spain,2025-06-05,2112.9
France,2025-06-05,1967.1
Algeria,2025-06-05,1803.5
DR Congo,2025-06-05,1682.4
Ecuador,2025-06-05,1893.0
Brazil,2025-06-05,1958.9
Paraguay,2025-06-05,1793.7
Uruguay,2025-06-05,1865.8
Argentina,2025-06-05,2110.0
Uzbekistan,2025-06-05,1813.0
Qatar,2025-06-05,1663.8
Iran,2025-06-05,1878.2
Jordan,2025-06-05,1785.6
Iraq,2025-06-05,1659.4
South Korea,2025-06-05,1870.9
Saudi Arabia,2025-06-05,1722.2
Australia,2025-06-05,1849.8
Japan,2025-06-05,1929.1
Sweden,2025-06-06,1694.1
Morocco,2025-06-06,1865.5
Tunisia,2025-06-06,1706.8
Senegal,2025-06-06,1838.4
Scotland,2025-06-06,1652.2
South Africa,2025-06-06,1656.4
Colombia,2025-06-06,1906.8
Norway,2025-06-06,1796.8
Belgium,2025-06-06,1777.0
Czech Republic,2025-06-06,1698.8
Croatia,2025-06-06,1857.9
Curaçao,2025-06-06,1560.7
Mexico,2025-06-07,1853.1
Switzerland,2025-06-07,1773.2
United States,2025-06-07,1758.7
Turkey,2025-06-07,1786.8
Netherlands,2025-06-07,1917.9
Bosnia and Herzegovina,2025-06-07,1459.2
Austria,2025-06-07,1780.6
England,2025-06-07,1958.3
Canada,2025-06-07,1841.8
Ivory Coast,2025-06-07,1682.8
New Zealand,2025-06-07,1787.4
Haiti,2025-06-07,1759.4
Panama,2025-06-07,1786.6
Germany,2025-06-08,1871.9
France,2025-06-08,2000.3
Portugal,2025-06-08,1964.4
Spain,2025-06-08,2104.4
DR Congo,2025-06-08,1687.9
Cape Verde,2025-06-08,1626.7
Algeria,2025-06-09,1805.3
Scotland,2025-06-09,1653.0
Morocco,2025-06-09,1866.9
Norway,2025-06-09,1800.9
Belgium,2025-06-09,1786.8
Croatia,2025-06-09,1871.7
Czech Republic,2025-06-09,1685.0
England,2025-06-10,1934.9
Senegal,2025-06-10,1861.8
Mexico,2025-06-10,1861.2
Turkey,2025-06-10,1778.7
Bosnia and Herzegovina,2025-06-10,1456.5
South Africa,2025-06-10,1663.8
Sweden,2025-06-10,1704.4
Algeria,2025-06-10,1794.9
United States,2025-06-10,1735.5
Switzerland,2025-06-10,1796.5
Uruguay,2025-06-10,1878.8
Ecuador,2025-06-10,1888.3
Argentina,2025-06-10,2095.9
Colombia,2025-06-10,1920.8
Brazil,2025-06-10,1966.1
Paraguay,2025-06-10,1786.6
Uzbekistan,2025-06-10,1826.5
Qatar,2025-06-10,1650.3
Iran,2025-06-10,1882.9
South Korea,2025-06-10,1874.7
Jordan,2025-06-10,1754.1
Iraq,2025-06-10,1690.9
Japan,2025-06-10,1934.0
Saudi Arabia,2025-06-10,1703.8
Australia,2025-06-10,1868.2
Netherlands,2025-06-10,1918.8
Austria,2025-06-10,1781.4
New Zealand,2025-06-10,1770.0
Canada,2025-06-10,1832.3
Ivory Coast,2025-06-10,1692.2
Haiti,2025-06-10,1702.6
Curaçao,2025-06-10,1617.6
Panama,2025-06-10,1796.0
Mexico,2025-06-14,1868.8
United States,2025-06-15,1752.9
Haiti,2025-06-15,1677.6
Saudi Arabia,2025-06-15,1728.7
Panama,2025-06-16,1818.5
Curaçao,2025-06-17,1613.0
Canada,2025-06-17,1852.7
Mexico,2025-06-18,1881.5
Haiti,2025-06-19,1668.7
United States,2025-06-19,1769.3
Saudi Arabia,2025-06-19,1712.2
Panama,2025-06-20,1832.9
Curaçao,2025-06-21,1628.0
Canada,2025-06-21,1837.8
Mexico,2025-06-22,1874.3
Saudi Arabia,2025-06-22,1701.7
United States,2025-06-22,1781.3
Haiti,2025-06-22,1656.7
Curaçao,2025-06-24,1607.3
Canada,2025-06-24,1848.8
Panama,2025-06-24,1860.1
Panama,2025-06-28,1849.9
Mexico,2025-06-28,1894.6
Saudi Arabia,2025-06-28,1681.5
Canada,2025-06-29,1836.7
United States,2025-06-29,1774.6
United States,2025-07-02,1786.9
Mexico,2025-07-02,1908.0
United States,2025-07-06,1763.4
Mexico,2025-07-06,1931.5
Qatar,2025-08-24,1643.8
Qatar,2025-09-03,1639.0
Norway,2025-09-04,1802.6
Jordan,2025-09-04,1756.9
Saudi Arabia,2025-09-04,1688.6
Colombia,2025-09-04,1927.6
Argentina,2025-09-04,2100.4
Paraguay,2025-09-04,1786.7
Ecuador,2025-09-04,1888.2
Uruguay,2025-09-04,1891.3
Brazil,2025-09-04,1972.2
Cape Verde,2025-09-04,1637.0
Algeria,2025-09-04,1799.7
Tunisia,2025-09-04,1713.1
Ghana,2025-09-04,1572.6
Germany,2025-09-04,1828.4
Turkey,2025-09-04,1797.3
Spain,2025-09-04,2106.4
Netherlands,2025-09-04,1902.5
Belgium,2025-09-04,1787.6
Iraq,2025-09-04,1695.7
Panama,2025-09-04,1840.7
Australia,2025-09-05,1875.5
New Zealand,2025-09-05,1762.7
Canada,2025-09-05,1848.7
Egypt,2025-09-05,1764.9
DR Congo,2025-09-05,1698.4
Senegal,2025-09-05,1866.2
South Africa,2025-09-05,1673.5
Morocco,2025-09-05,1871.1
Ivory Coast,2025-09-05,1697.1
Sweden,2025-09-05,1709.2
Switzerland,2025-09-05,1806.0
Scotland,2025-09-05,1665.5
France,2025-09-05,2011.8
Croatia,2025-09-05,1873.4
Czech Republic,2025-09-05,1704.0
Curaçao,2025-09-05,1610.7
Haiti,2025-09-05,1659.6
Mexico,2025-09-06,1931.6
Japan,2025-09-06,1933.9
United States,2025-09-06,1748.9
South Korea,2025-09-06,1889.2
Portugal,2025-09-06,1967.9
Austria,2025-09-06,1782.4
Bosnia and Herzegovina,2025-09-06,1462.0
England,2025-09-06,1935.2
Germany,2025-09-07,1833.9
Turkey,2025-09-07,1777.7
Spain,2025-09-07,2126.0
Netherlands,2025-09-07,1903.9
Belgium,2025-09-07,1791.7
Qatar,2025-09-07,1622.2
Iraq,2025-09-07,1709.3
Czech Republic,2025-09-08,1700.8
Saudi Arabia,2025-09-08,1691.8
Morocco,2025-09-08,1885.8
Algeria,2025-09-08,1788.4
Tunisia,2025-09-08,1729.7
Ghana,2025-09-08,1595.2
Sweden,2025-09-08,1674.3
Switzerland,2025-09-08,1821.2
Scotland,2025-09-08,1678.7
Croatia,2025-09-08,1876.6
Panama,2025-09-08,1826.6
Jordan,2025-09-09,1761.9
Mexico,2025-09-09,1930.3
South Korea,2025-09-09,1890.4
New Zealand,2025-09-09,1741.0
Australia,2025-09-09,1897.2
United States,2025-09-09,1767.5
Japan,2025-09-09,1915.3
Canada,2025-09-09,1856.8
Ecuador,2025-09-09,1914.4
Argentina,2025-09-09,2074.1
Paraguay,2025-09-09,1807.5
Brazil,2025-09-09,1940.1
Colombia,2025-09-09,1952.5
Uruguay,2025-09-09,1883.8
Egypt,2025-09-09,1763.5
DR Congo,2025-09-09,1682.2
Senegal,2025-09-09,1882.4
South Africa,2025-09-09,1668.0
Cape Verde,2025-09-09,1654.2
Ivory Coast,2025-09-09,1695.6
France,2025-09-09,2013.0
Portugal,2025-09-09,1976.4
Bosnia and Herzegovina,2025-09-09,1453.2
Austria,2025-09-09,1791.2
Norway,2025-09-09,1805.1
England,2025-09-09,1969.9
Curaçao,2025-09-09,1616.2
Haiti,2025-09-09,1671.0
Qatar,2025-10-08,1617.0
Saudi Arabia,2025-10-08,1699.3
Egypt,2025-10-08,1765.8
Cape Verde,2025-10-08,1653.0
Ghana,2025-10-08,1611.6
England,2025-10-09,1973.1
New Zealand,2025-10-09,1731.3
Morocco,2025-10-09,1887.4
Algeria,2025-10-09,1789.4
Scotland,2025-10-09,1705.5
Netherlands,2025-10-09,1906.4
Austria,2025-10-09,1791.5
Bosnia and Herzegovina,2025-10-09,1447.8
Czech Republic,2025-10-09,1705.1
Croatia,2025-10-09,1872.3
Haiti,2025-10-09,1703.7
Argentina,2025-10-10,2076.2
Canada,2025-10-10,1845.1
Australia,2025-10-10,1908.9
Iran,2025-10-10,1872.5
Japan,2025-10-10,1907.3
Paraguay,2025-10-10,1815.6
Uzbekistan,2025-10-10,1828.4
Jordan,2025-10-10,1749.0
South Korea,2025-10-10,1867.6
Brazil,2025-10-10,1962.9
Uruguay,2025-10-10,1886.2
United States,2025-10-10,1768.8
Ecuador,2025-10-10,1913.1
DR Congo,2025-10-10,1696.1
Senegal,2025-10-10,1886.8
South Africa,2025-10-10,1653.3
Ivory Coast,2025-10-10,1697.9
Tunisia,2025-10-10,1731.6
Germany,2025-10-10,1836.4
Sweden,2025-10-10,1648.3
Switzerland,2025-10-10,1847.2
France,2025-10-10,2013.7
Belgium,2025-10-10,1777.2
Panama,2025-10-10,1836.3
Curaçao,2025-10-10,1645.0
Mexico,2025-10-11,1912.8
Colombia,2025-10-11,1970.1
Iraq,2025-10-11,1719.7
Spain,2025-10-11,2128.1
Turkey,2025-10-11,1790.0
Portugal,2025-10-11,1978.2
Norway,2025-10-11,1815.7
Bosnia and Herzegovina,2025-10-12,1458.8
Egypt,2025-10-12,1767.8
Ghana,2025-10-12,1620.6
Scotland,2025-10-12,1709.5
Netherlands,2025-10-12,1909.9
Austria,2025-10-12,1766.4
Czech Republic,2025-10-12,1670.7
Croatia,2025-10-12,1872.6
Uzbekistan,2025-10-13,1820.0
Uruguay,2025-10-13,1894.6
Cape Verde,2025-10-13,1658.9
Tunisia,2025-10-13,1738.7
Germany,2025-10-13,1846.9
Switzerland,2025-10-13,1842.8
Sweden,2025-10-13,1619.6
France,2025-10-13,1996.9
Belgium,2025-10-13,1806.5
Haiti,2025-10-13,1679.3
Jordan,2025-10-14,1732.1
Japan,2025-10-14,1920.4
Brazil,2025-10-14,1949.8
Iran,2025-10-14,1874.7
Canada,2025-10-14,1848.5
Colombia,2025-10-14,1966.6
South Korea,2025-10-14,1876.4
Paraguay,2025-10-14,1806.7
Mexico,2025-10-14,1910.0
Ecuador,2025-10-14,1915.9
Norway,2025-10-14,1810.8
New Zealand,2025-10-14,1736.2
Argentina,2025-10-14,2077.2
United States,2025-10-14,1780.0
Australia,2025-10-14,1897.7
Qatar,2025-10-14,1636.5
Saudi Arabia,2025-10-14,1694.8
Iraq,2025-10-14,1724.2
Senegal,2025-10-14,1890.1
DR Congo,2025-10-14,1702.1
South Africa,2025-10-14,1662.2
Morocco,2025-10-14,1888.3
Ivory Coast,2025-10-14,1707.2
Algeria,2025-10-14,1794.5
Spain,2025-10-14,2128.6
Turkey,2025-10-14,1803.6
Portugal,2025-10-14,1961.1
England,2025-10-14,1975.1
Panama,2025-10-14,1821.5
Curaçao,2025-10-14,1636.1
Tunisia,2025-11-12,1730.6
Algeria,2025-11-13,1797.8
Canada,2025-11-13,1847.6
Ecuador,2025-11-13,1916.8
Czech Republic,2025-11-13,1670.8
Iraq,2025-11-13,1727.9
DR Congo,2025-11-13,1720.1
France,2025-11-13,2005.7
Portugal,2025-11-13,1909.7
Norway,2025-11-13,1812.7
England,2025-11-13,1982.1
Iran,2025-11-13,1866.4
Cape Verde,2025-11-13,1667.2
Panama,2025-11-13,1838.6
Curaçao,2025-11-13,1659.2
Haiti,2025-11-13,1705.2
Argentina,2025-11-14,2080.1
Australia,2025-11-14,1882.5
South Korea,2025-11-14,1880.7
Morocco,2025-11-14,1889.6
Japan,2025-11-14,1924.5
Ghana,2025-11-14,1616.5
Saudi Arabia,2025-11-14,1702.3
Ivory Coast,2025-11-14,1699.6
Tunisia,2025-11-14,1737.9
Jordan,2025-11-14,1724.9
Germany,2025-11-14,1852.2
Netherlands,2025-11-14,1902.2
Croatia,2025-11-14,1874.0
Uzbekistan,2025-11-14,1839.2
Egypt,2025-11-14,1748.7
Brazil,2025-11-15,1962.3
Senegal,2025-11-15,1877.6
Colombia,2025-11-15,1970.8
New Zealand,2025-11-15,1732.0
Mexico,2025-11-15,1906.8
Uruguay,2025-11-15,1897.8
South Africa,2025-11-15,1669.1
United States,2025-11-15,1787.9
Paraguay,2025-11-15,1798.8
Switzerland,2025-11-15,1852.2
Sweden,2025-11-15,1610.2
Scotland,2025-11-15,1694.7
Turkey,2025-11-15,1806.3
Spain,2025-11-15,2135.5
Austria,2025-11-15,1772.1
Bosnia and Herzegovina,2025-11-15,1494.5
Belgium,2025-11-15,1791.9
DR Congo,2025-11-16,1720.7
France,2025-11-16,2007.4
Portugal,2025-11-16,1911.6
Norway,2025-11-16,1860.7
England,2025-11-16,1993.2
Qatar,2025-11-17,1619.4
Germany,2025-11-17,1864.4
Netherlands,2025-11-17,1903.0
Czech Republic,2025-11-17,1671.9
Croatia,2025-11-17,1877.9
Cape Verde,2025-11-17,1670.6
Egypt,2025-11-17,1745.2
Morocco,2025-11-18,1892.4
Ivory Coast,2025-11-18,1715.7
Saudi Arabia,2025-11-18,1687.1
Algeria,2025-11-18,1813.0
Senegal,2025-11-18,1881.6
Japan,2025-11-18,1930.2
Jordan,2025-11-18,1714.5
Brazil,2025-11-18,1956.6
Tunisia,2025-11-18,1743.6
Canada,2025-11-18,1857.0
Colombia,2025-11-18,1984.0
Australia,2025-11-18,1869.4
Ecuador,2025-11-18,1924.5
New Zealand,2025-11-18,1724.3
South Korea,2025-11-18,1882.8
Ghana,2025-11-18,1614.3
Mexico,2025-11-18,1893.8
Paraguay,2025-11-18,1811.8
United States,2025-11-18,1807.2
Uruguay,2025-11-18,1878.5
Iraq,2025-11-18,1740.1
Switzerland,2025-11-18,1846.9
Sweden,2025-11-18,1605.7
Scotland,2025-11-18,1728.6
Spain,2025-11-18,2118.6
Turkey,2025-11-18,1823.2
Austria,2025-11-18,1756.1
Bosnia and Herzegovina,2025-11-18,1510.4
Belgium,2025-11-18,1792.2
Iran,2025-11-18,1865.3
Uzbekistan,2025-11-18,1840.4
Panama,2025-11-18,1843.3
Curaçao,2025-11-18,1665.9
Haiti,2025-11-18,1722.5
Tunisia,2025-12-01,1723.5
Qatar,2025-12-01,1598.9
Morocco,2025-12-02,1896.6
Saudi Arabia,2025-12-02,1698.0
Egypt,2025-12-02,1736.1
Jordan,2025-12-03,1727.7
Algeria,2025-12-03,1802.3
Iraq,2025-12-03,1747.6
Tunisia,2025-12-04,1718.7
Qatar,2025-12-04,1596.5
Morocco,2025-12-05,1885.8
Saudi Arabia,2025-12-05,1708.6
Jordan,2025-12-06,1737.6
Egypt,2025-12-06,1732.8
Algeria,2025-12-06,1812.6
Iraq,2025-12-06,1757.0
Qatar,2025-12-07,1571.9
Tunisia,2025-12-07,1743.2
Morocco,2025-12-08,1893.7
Saudi Arabia,2025-12-08,1700.7
Egypt,2025-12-09,1707.0
Jordan,2025-12-09,1763.5
Algeria,2025-12-09,1831.5
Iraq,2025-12-09,1738.0
Morocco,2025-12-11,1899.5
Saudi Arabia,2025-12-11,1712.0
Jordan,2025-12-12,1777.4
Iraq,2025-12-12,1724.1
Algeria,2025-12-12,1825.2
Morocco,2025-12-15,1911.1
Saudi Arabia,2025-12-15,1699.8
Jordan,2025-12-15,1789.6
Jordan,2025-12-18,1779.7
Morocco,2025-12-18,1921.1
Morocco,2025-12-21,1924.1
South Africa,2025-12-22,1688.9
Egypt,2025-12-22,1716.1
Tunisia,2025-12-23,1761.8
DR Congo,2025-12-23,1734.0
Senegal,2025-12-23,1887.9
Algeria,2025-12-24,1836.0
Ivory Coast,2025-12-24,1727.5
Morocco,2025-12-26,1906.2
Egypt,2025-12-26,1739.1
South Africa,2025-12-26,1665.8
Tunisia,2025-12-27,1735.0
Senegal,2025-12-27,1877.5
DR Congo,2025-12-27,1744.4
Algeria,2025-12-28,1851.2
Ivory Coast,2025-12-28,1723.4
Morocco,2025-12-29,1912.0
Egypt,2025-12-29,1727.6
South Africa,2025-12-29,1676.9
Tunisia,2025-12-30,1717.0
Senegal,2025-12-30,1889.0
DR Congo,2025-12-30,1755.7
Algeria,2025-12-31,1857.7
Ivory Coast,2025-12-31,1735.6
Senegal,2026-01-03,1895.5
Tunisia,2026-01-03,1716.7
Morocco,2026-01-04,1913.7
South Africa,2026-01-04,1652.7
Egypt,2026-01-05,1746.4
Algeria,2026-01-06,1875.5
DR Congo,2026-01-06,1737.8
Ivory Coast,2026-01-06,1774.4
Senegal,2026-01-09,1908.4
Morocco,2026-01-09,1925.0
Algeria,2026-01-10,1829.5
Egypt,2026-01-10,1773.4
Ivory Coast,2026-01-10,1747.4
Senegal,2026-01-14,1924.2
Egypt,2026-01-14,1757.7
Morocco,2026-01-14,1912.9
Egypt,2026-01-17,1764.4
Morocco,2026-01-18,1945.7
Senegal,2026-01-18,1891.4
Panama,2026-01-18,1840.8
Panama,2026-01-22,1829.5
Mexico,2026-01-22,1905.1
Mexico,2026-01-25,1911.1
Uzbekistan,2026-01-26,1833.3
Mexico,2026-02-25,1913.1
DR Congo,2026-03-25,1740.6
Brazil,2026-03-26,1948.1
France,2026-03-26,2016.0
Colombia,2026-03-26,1971.0
Croatia,2026-03-26,1890.9
Bosnia and Herzegovina,2026-03-26,1522.8
Sweden,2026-03-26,1647.6
Turkey,2026-03-26,1828.3
Czech Republic,2026-03-26,1664.1
Algeria,2026-03-27,1842.5
Argentina,2026-03-27,2080.4
Austria,2026-03-27,1763.6
Ghana,2026-03-27,1606.8
England,2026-03-27,1987.7
Uruguay,2026-03-27,1884.0
Paraguay,2026-03-27,1821.6
Morocco,2026-03-27,1945.1
Ecuador,2026-03-27,1925.1
Netherlands,2026-03-27,1909.1
Norway,2026-03-27,1854.6
Saudi Arabia,2026-03-27,1679.1
Egypt,2026-03-27,1785.1
South Africa,2026-03-27,1654.9
Panama,2026-03-27,1827.3
Spain,2026-03-27,2120.4
Switzerland,2026-03-27,1834.6
Germany,2026-03-27,1876.7
Jordan,2026-03-27,1778.8
Iran,2026-03-27,1854.7
Curaçao,2026-03-27,1635.7
Australia,2026-03-27,1874.7
Cape Verde,2026-03-27,1650.2
New Zealand,2026-03-27,1683.9
Uzbekistan,2026-03-27,1837.0
Canada,2026-03-28,1848.5
Haiti,2026-03-28,1712.3
Tunisia,2026-03-28,1726.9
Ivory Coast,2026-03-28,1773.1
South Korea,2026-03-28,1857.1
Mexico,2026-03-28,1910.3
Portugal,2026-03-28,1914.4
Scotland,2026-03-28,1721.4
Japan,2026-03-28,1937.4
Senegal,2026-03-28,1897.9
United States,2026-03-28,1784.1
Belgium,2026-03-28,1815.3
Colombia,2026-03-29,1957.9
France,2026-03-29,2029.0
Germany,2026-03-30,1878.8
Ghana,2026-03-30,1604.7
Cape Verde,2026-03-30,1643.6
New Zealand,2026-03-30,1705.5
Uzbekistan,2026-03-30,1828.7
Algeria,2026-03-31,1843.7
Uruguay,2026-03-31,1882.8
Argentina,2026-03-31,2081.4
Austria,2026-03-31,1773.4
South Korea,2026-03-31,1847.3
Brazil,2026-03-31,1960.6
Croatia,2026-03-31,1878.4
Canada,2026-03-31,1842.8
Tunisia,2026-03-31,1732.5
Iran,2026-03-31,1868.9
England,2026-03-31,1973.6
Japan,2026-03-31,1951.4
Haiti,2026-03-31,1707.3
Ivory Coast,2026-03-31,1781.6
Scotland,2026-03-31,1712.9
Jordan,2026-03-31,1781.0
Mexico,2026-03-31,1907.6
Belgium,2026-03-31,1817.9
Morocco,2026-03-31,1951.7
Paraguay,2026-03-31,1815.0
Netherlands,2026-03-31,1906.8
Ecuador,2026-03-31,1927.5
Norway,2026-03-31,1851.3
Switzerland,2026-03-31,1837.9
Senegal,2026-03-31,1899.9
Saudi Arabia,2026-03-31,1672.9
South Africa,2026-03-31,1646.9
Panama,2026-03-31,1835.2
Spain,2026-03-31,2112.0
Egypt,2026-03-31,1793.5
United States,2026-03-31,1770.4
Portugal,2026-03-31,1928.1
DR Congo,2026-03-31,1758.0
Iraq,2026-03-31,1741.5
Bosnia and Herzegovina,2026-03-31,1532.5
Sweden,2026-03-31,1664.4
Turkey,2026-03-31,1845.9
Czech Republic,2026-03-31,1667.0
Australia,2026-03-31,1881.7
Curaçao,2026-03-31,1628.7
Mexico,2026-05-22,1910.3
Ghana,2026-05-22,1602.0
Morocco,2026-05-26,1952.6
Qatar,2026-05-28,1566.4
Egypt,2026-05-28,1799.9
Iraq,2026-05-29,1741.9
Bosnia and Herzegovina,2026-05-29,1529.9
Iran,2026-05-29,1872.8
South Africa,2026-05-29,1641.3
Ecuador,2026-05-30,1931.2
Saudi Arabia,2026-05-30,1669.1
South Korea,2026-05-30,1853.3
Mexico,2026-05-30,1919.5
Australia,2026-05-30,1872.5
Scotland,2026-05-30,1721.9
Curaçao,2026-05-30,1619.7
Brazil,2026-05-31,1968.7
Panama,2026-05-31,1827.2
Cape Verde,2026-05-31,1665.0
Czech Republic,2026-05-31,1674.2
Germany,2026-05-31,1881.0
Switzerland,2026-05-31,1848.0
Jordan,2026-05-31,1770.9
United States,2026-05-31,1781.2
Senegal,2026-05-31,1889.1
Japan,2026-05-31,1952.4
Austria,2026-06-01,1779.6
Tunisia,2026-06-01,1726.4
Canada,2026-06-01,1853.1
Uzbekistan,2026-06-01,1818.5
Colombia,2026-06-01,1962.0
Norway,2026-06-01,1856.1
Sweden,2026-06-01,1659.6
Turkey,2026-06-01,1849.2
Croatia,2026-06-02,1856.9
Belgium,2026-06-02,1839.4
Haiti,2026-06-02,1725.9
New Zealand,2026-06-02,1686.9
Morocco,2026-06-02,1954.1
Ghana,2026-06-02,1605.9
DR Congo,2026-06-03,1759.5
South Korea,2026-06-03,1855.6
Netherlands,2026-06-03,1892.4
Algeria,2026-06-03,1858.1
Panama,2026-06-03,1829.9
France,2026-06-04,2011.4
Ivory Coast,2026-06-04,1799.3
Czech Republic,2026-06-04,1692.2
Iran,2026-06-04,1881.1
Mexico,2026-06-04,1924.6
Spain,2026-06-04,2103.2
Iraq,2026-06-04,1750.6
Sweden,2026-06-04,1657.7
Canada,2026-06-05,1846.0
Haiti,2026-06-05,1714.2
